=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.22 16:42:51 =~=~=~=~=~=~=~=~=~=~=~=

Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
-0.31 1.14 -1.14 -7.83 -7.49
0.36 -0.53 -1.03 -7.86 16.12
0.15 -0.74 -1.05 -7.88 3.94
0.65 0.12 -1.06 -7.89 1.34
0.43 -0.16 -1.07 -7.91 -5.09
-0.18 0.04 -1.08 -7.90 -23.52
-0.31 0.37 -1.09 -7.85 -42.61
0.03 0.41 -1.10 -7.80 -55.51
-0.27 0.70 -1.08 -7.73 -67.84
-0.62 0.56 -1.05 -7.63 -79.68
-0.12 0.27 -0.96 -7.49 -68.92
-0.35 -0.16 -0.93 -7.36 -77.20
-0.38 -0.08 -0.95 -7.18 -99.91
-0.40 0.24 -0.96 -7.02 -121.72
-1.48 -0.04 -0.92 -6.76 -146.19
-1.22 -0.47 -0.76 -6.52 -131.25
-1.53 0.08 -0.51 -6.24 -95.91
-1.14 0.49 -0.29 -5.95 -58.46
-0.79 0.22 -0.14 -5.59 -35.88
-0.77 0.29 -0.07 -5.28 -30.63
-0.41 0.24 -0.01 -4.92 -22.36
-0.22 0.05 0.05 0.29 -183.00
-0.16 0.02 0.08 0.63 -179.97
-0.13 0.06 0.07 0.89 -182.31
-0.02 0.08 0.02 1.15 -197.47
-0.53 0.21 0.01 0.26 -168.18
-1.35 0.13 0.19 0.33 -135.29
-1.30 0.05 0.43 0.61 -86.29
-0.67 0.40 0.59 0.94 -50.09
-0.26 0.50 0.63 1.20 -38.90
-0.17 0.35 0.60 1.45 -43.90
-0.15 0.16 0.60 1.72 -42.98
0.00 0.02 0.63 1.92 -27.39
0.13 0.07 0.62 2.10 -20.78
0.06 0.17 0.59 2.26 -22.55
-0.03 0.26 0.55 2.43 -29.29
-0.02 0.26 0.52 2.59 -33.53
-0.12 0.23 0.49 2.71 -39.55
-0.12 0.23 0.45 2.82 -46.75
0.05 0.19 0.41 2.91 -52.41
0.08 0.21 0.36 3.01 -60.38
-0.05 0.18 0.33 3.09 -66.63
-0.07 0.17 0.33 3.15 -65.18
0.00 0.16 0.33 3.21 -60.33
0.02 0.22 0.33 3.27 -58.15
-0.09 0.19 0.33 3.33 -57.13
-0.04 0.19 0.33 3.37 -53.43
-0.06 0.19 0.34 3.40 -48.55
-0.02 0.21 0.34 3.43 -44.48
-0.02 0.23 0.33 3.45 -43.99
0.00 0.22 0.32 3.47 -44.11
0.09 0.20 0.31 3.47 -42.76
0.07 0.22 0.28 3.47 -45.61
0.06 0.20 0.26 3.47 -46.23
0.09 0.20 0.26 3.45 -44.40
0.07 0.16 0.25 3.44 -41.87
0.17 0.11 0.24 3.41 -38.76
0.11 0.18 0.22 3.38 -40.66
0.09 0.22 0.19 3.35 -43.56
0.07 0.25 0.17 3.31 -45.96
0.03 0.23 0.14 3.27 -53.03
-0.08 0.11 0.12 3.23 -58.90
-0.22 0.07 0.11 3.20 -63.00
-0.36 0.11 0.12 3.17 -66.34
-0.29 0.16 0.12 3.16 -69.85
-0.18 0.11 0.13 3.15 -68.30
-0.13 0.15 0.16 3.14 -60.44
-0.10 0.23 0.20 3.13 -49.74
-0.15 0.21 0.22 3.12 -45.44
-0.39 0.12 0.25 3.12 -41.44
-0.68 0.18 0.28 3.13 -41.57
-0.59 0.35 0.31 3.15 -39.80
-0.47 0.36 0.32 3.18 -42.61
-0.45 0.27 0.32 3.21 -47.01
-0.41 0.12 0.32 3.24 -49.28
-0.37 -0.05 0.32 3.28 -52.35
-0.19 0.08 0.33 3.33 -51.28
-0.11 0.22 0.34 3.37 -47.03
-0.07 0.23 0.35 3.39 -42.05
-0.05 0.22 0.36 3.41 -34.95
-0.13 0.16 0.38 3.43 -28.02
0.13 0.07 0.39 3.44 -19.36
0.18 0.16 0.39 3.44 -12.92
0.05 0.19 0.39 3.43 -7.93
-0.01 0.21 0.38 3.41 -5.75
0.06 0.12 0.36 3.38 -5.65
0.11 0.05 0.32 3.35 -10.59
0.05 0.05 0.25 3.32 -26.18
0.04 -0.00 0.19 3.28 -41.65
-0.17 0.03 0.13 3.25 -59.24
-0.28 0.18 0.11 3.22 -68.51
-0.25 0.39 0.12 3.20 -66.79
-0.18 0.40 0.18 3.18 -52.79
-0.07 0.30 0.27 3.16 -26.28
-0.19 0.24 0.33 3.14 -9.44
-0.12 0.17 0.38 3.12 5.51
0.06 0.12 0.42 3.10 21.01
-0.03 0.09 0.45 3.07 33.51
0.01 0.10 0.46 3.03 43.18
-0.06 0.17 0.45 2.99 43.15
0.02 0.24 0.41 2.92 37.53
0.07 0.28 0.36 2.87 29.78
0.17 0.21 0.31 2.81 23.09
0.21 0.23 0.27 2.75 17.53
0.29 0.04 0.21 2.66 10.49
0.38 0.05 0.16 2.58 4.04
0.36 0.15 0.10 2.50 -4.49
0.20 0.22 0.05 2.41 -12.92
0.00 0.30 0.03 -0.10 65.51
-0.05 0.27 0.03 -0.08 61.87
0.03 0.22 0.03 -0.09 61.99
0.27 0.13 0.02 -0.08 59.87
0.33 0.10 -0.01 -0.08 55.43
0.29 0.17 -0.03 -0.09 49.69
0.20 0.17 -0.06 -0.09 43.83
0.27 0.18 -0.06 -0.11 45.58
0.33 0.20 -0.05 -0.11 50.00
0.35 0.18 -0.03 -0.10 56.04
0.35 0.16 -0.02 -0.10 61.17
0.31 0.15 -0.02 -0.10 63.50
0.34 0.16 -0.03 -0.13 63.67
0.38 0.18 -0.05 -0.11 60.50
0.36 0.18 -0.08 -0.11 54.87
0.34 0.18 -0.11 -0.11 45.99
0.36 0.19 -0.14 -0.25 43.84
0.34 0.19 -0.17 -0.39 41.32
0.33 0.19 -0.20 -0.50 37.42
0.29 0.18 -0.22 -0.62 35.07
0.27 0.18 -0.23 -0.73 33.80
0.23 0.20 -0.24 -0.83 33.58
0.27 0.19 -0.24 -0.96 36.96
0.32 0.20 -0.25 -1.06 37.13
0.57 0.20 -0.28 -1.19 37.30
0.75 0.19 -0.33 -1.31 33.36
0.69 0.18 -0.38 -1.46 28.23
0.34 0.18 -0.41 -1.58 22.36
0.05 0.18 -0.40 -1.69 21.50
-0.02 0.19 -0.38 -1.79 23.26
0.14 0.21 -0.36 -1.88 25.76
0.31 0.21 -0.38 -1.98 23.87
0.31 0.19 -0.40 -2.08 18.62
0.26 0.15 -0.42 -2.16 14.89
0.20 0.15 -0.42 -2.24 12.08
0.12 0.15 -0.44 -2.31 4.63
0.05 0.18 -0.47 -2.38 -7.07
-0.00 0.18 -0.49 -2.42 -16.86
-0.07 0.18 -0.50 -2.46 -24.75
-0.09 0.18 -0.49 -2.48 -28.97
-0.04 0.18 -0.48 -2.50 -31.75
-0.04 0.18 -0.47 -2.51 -36.99
-0.04 0.18 -0.48 -2.51 -44.35
-0.07 0.19 -0.49 -2.49 -52.70
-0.08 0.19 -0.50 -2.47 -62.28
-0.09 0.17 -0.52 -2.43 -74.29
-0.15 0.19 -0.53 -2.39 -86.71
-0.36 0.19 -0.54 -2.33 -101.39
-0.35 0.18 -0.53 -2.25 -111.21
-0.80 0.18 -0.47 -2.13 -114.34
-1.15 0.16 -0.34 -2.01 -101.35
-1.09 0.13 -0.21 -1.86 -87.82
-1.16 0.11 -0.08 -1.68 -73.85
-0.92 0.11 0.06 -1.46 -52.68
-0.74 0.12 0.14 0.19 -92.11
-0.67 0.19 0.21 0.39 -83.90
-0.59 0.17 0.28 0.63 -74.44
-0.45 0.10 0.30 0.86 -74.72
-0.70 0.21 0.31 1.06 -80.87
-0.71 0.23 0.35 1.26 -78.73
-0.60 0.17 0.39 1.46 -73.71
-0.86 0.11 0.45 1.67 -69.34
-0.92 0.21 0.53 1.92 -57.54
-0.55 0.24 0.59 2.12 -47.02
-0.23 0.26 0.60 2.35 -42.16
-0.46 0.09 0.61 2.54 -40.96
-0.34 0.14 0.64 2.71 -33.61
-0.02 0.15 0.66 2.89 -20.85
0.07 0.10 0.67 3.03 -10.40
-0.12 0.08 0.68 3.15 -4.42
0.01 0.25 0.68 3.25 2.97
0.34 0.34 0.65 3.33 9.02
0.52 -0.03 0.59 3.40 7.49
1.21 0.14 0.53 3.42 16.05
1.92 0.65 0.44 3.37 31.17
2.06 0.78 0.41 3.27 61.48
2.25 0.68 0.33 3.11 80.20
2.93 0.12 0.14 2.85 77.57
3.35 -0.20 -0.11 2.56 66.68
3.49 -0.26 -0.40 2.20 41.48
2.54 -0.09 -0.75 1.74 -16.06
1.95 -0.03 -0.97 1.34 -50.57
0.51 0.47 -1.07 0.88 -75.38
-0.30 0.61 -1.01 0.54 -75.17
-0.46 0.40 -0.91 0.25 -64.97
-0.26 0.18 -0.85 -0.01 -61.48
-0.10 0.03 -0.86 -0.29 -74.98
-0.23 -0.01 -0.89 -0.49 -94.36
-0.62 0.17 -0.87 -0.68 -107.27
-0.84 0.29 -0.81 -0.80 -114.74
-1.08 0.24 -0.73 -0.89 -119.59
-1.01 0.04 -0.64 -0.92 -118.83
-0.80 0.22 -0.57 -0.92 -119.97
-0.52 0.36 -0.51 -0.90 -117.02
-0.80 0.32 -0.45 -0.85 -120.32
-1.07 0.48 -0.35 -0.77 -115.69
-1.11 0.41 -0.19 -0.65 -93.11
-0.81 0.23 -0.08 -0.53 -79.16
-1.30 0.48 -0.00 -0.36 -80.97
-1.12 0.26 0.12 0.16 -79.05
-1.30 -0.10 0.18 0.35 -81.20
-0.98 -0.40 0.22 0.55 -87.14
-0.21 -0.55 0.18 0.74 -99.13
-0.77 -0.07 0.14 0.98 -121.86
-0.93 0.14 0.20 1.23 -122.66
-0.92 0.22 0.28 1.44 -114.18
-0.78 0.18 0.38 1.67 -98.53
-0.30 0.56 0.46 1.92 -76.96
-0.06 1.13 0.49 2.11 -67.24
-0.13 0.62 0.50 2.29 -59.78
-1.11 -0.27 0.60 2.48 -46.16
-1.26 0.39 0.71 2.76 -32.23
-1.23 0.26 0.82 2.97 -13.86
-0.65 -0.24 0.86 3.17 -5.89
-0.07 -0.27 0.82 3.35 -10.09
-0.15 -0.24 0.75 3.51 -23.89
-0.09 0.11 0.67 3.68 -40.63
-0.44 -0.41 0.67 3.82 -42.31
-0.18 0.53 0.68 3.95 -34.74
0.19 0.70 0.68 4.05 -24.69
0.11 0.80 0.66 4.17 -24.06
-0.10 0.21 0.69 4.25 -8.45
-0.68 0.38 0.74 4.32 1.32
-0.74 0.36 0.80 4.40 12.97
-0.45 -0.18 0.82 4.47 17.46
-0.51 -0.07 0.78 4.56 6.48
0.11 -0.39 0.70 4.61 -5.99
0.01 -0.23 0.64 4.65 -13.59
-0.19 -0.03 0.59 4.69 -26.11
-0.58 0.46 0.60 4.72 -27.05
-0.22 0.20 0.66 4.76 -7.62
-0.02 0.20 0.69 4.78 7.33
0.38 0.99 0.71 4.78 25.67
0.97 0.75 0.66 4.74 37.03
0.85 0.68 0.58 4.67 36.29
0.12 0.34 0.60 4.57 50.44
-0.43 -0.09 0.69 4.50 75.03
-0.44 -0.06 0.79 4.42 102.07
0.15 -0.36 0.78 4.34 112.62
0.71 -0.24 0.64 4.24 92.39
0.22 0.04 0.47 4.10 56.95
-0.11 0.23 0.41 3.99 41.49
0.29 0.23 0.35 3.87 34.87
0.55 0.19 0.27 3.74 25.43
0.54 0.24 0.18 3.54 15.93
0.45 0.34 0.11 3.39 4.44
0.22 0.31 0.08 3.24 2.42
-0.01 0.17 0.09 3.10 6.02
-0.23 0.05 0.11 2.97 7.41
0.03 0.06 0.14 2.85 19.24
0.38 0.21 0.16 2.69 33.45
0.44 0.35 0.17 2.55 46.44
0.49 0.34 0.19 2.37 63.27
0.56 0.23 0.21 2.21 81.16
0.52 0.19 0.23 2.04 96.71
0.46 0.17 0.22 1.84 107.21
0.48 0.21 0.21 1.66 114.33
0.61 0.29 0.19 1.47 123.02
0.95 0.29 0.16 1.26 131.23
1.29 0.34 0.09 0.93 138.60
1.20 0.30 -0.09 0.69 109.05
0.66 0.15 -0.26 0.44 71.76
0.22 0.11 -0.35 0.20 49.19
0.25 0.18 -0.40 -0.06 37.44
0.43 0.20 -0.45 -0.28 26.86
0.67 0.21 -0.51 -0.50 15.93
0.65 0.24 -0.59 -0.71 -0.72
0.21 0.45 -0.59 -0.90 -2.29
-0.07 0.39 -0.52 -1.15 14.13
-0.02 0.29 -0.39 -1.31 43.65
0.16 0.15 -0.32 -1.46 61.62
0.29 0.01 -0.31 -1.61 66.56
0.36 -0.01 -0.30 -1.76 71.71
0.25 0.05 -0.28 -1.92 80.41
0.17 0.07 -0.26 -2.05 86.97
0.38 0.13 -0.26 -2.19 91.57
0.69 0.14 -0.29 -2.35 91.81
0.64 0.14 -0.35 -2.52 83.18
0.63 0.17 -0.43 -2.66 68.71
0.55 0.32 -0.47 -2.81 61.59
0.39 0.38 -0.49 -2.94 58.01
0.37 0.13 -0.51 -3.08 55.25
0.37 0.03 -0.54 -3.23 47.29
0.24 0.13 -0.58 -3.37 35.58
0.30 0.14 -0.60 -3.48 31.56
0.25 0.41 -0.60 -3.58 29.87
-0.13 0.59 -0.57 -3.67 28.50
-0.28 0.61 -0.51 -3.74 33.57
-0.04 0.50 -0.47 -3.80 41.21
0.19 0.32 -0.48 -3.85 36.88
0.40 0.19 -0.53 -3.89 25.00
0.78 0.33 -0.57 -3.97 20.01
0.29 0.23 -0.63 -4.02 3.96
-0.03 -0.10 -0.64 -4.06 -6.45
-0.27 -0.10 -0.61 -4.08 -9.47
-0.27 0.07 -0.52 -4.09 4.08
-0.21 -0.09 -0.42 -4.08 23.34
0.27 -0.08 -0.35 -4.07 45.01
0.55 -0.02 -0.32 -4.07 57.72
0.56 0.09 -0.32 -4.08 63.36
0.25 0.10 -0.31 -4.10 67.69
0.39 0.32 -0.29 -4.12 76.67
0.30 0.17 -0.33 -4.14 68.44
0.44 0.16 -0.43 -4.16 43.70
0.26 0.23 -0.56 -4.18 6.67
-0.36 0.26 -0.64 -4.18 -25.92
-0.65 0.08 -0.62 -4.15 -38.91
-0.83 0.01 -0.55 -4.08 -40.46
-1.08 0.50 -0.47 -4.00 -42.69
-0.76 0.46 -0.39 -3.89 -37.76
-0.37 0.50 -0.35 -3.75 -37.91
-0.46 0.49 -0.33 -3.62 -43.36
-0.26 0.33 -0.32 -3.49 -49.16
-0.09 0.09 -0.34 -3.35 -61.07
-0.21 -0.01 -0.39 -3.21 -80.42
-0.10 0.15 -0.39 -3.02 -89.83
-0.29 0.34 -0.31 -2.87 -76.22
-0.47 0.30 -0.16 -2.72 -46.93
-0.48 0.11 -0.01 -2.56 -14.78
-0.32 -0.10 0.13 0.19 -72.41
-0.11 -0.10 0.20 0.33 -51.41
0.01 0.05 0.25 0.47 -35.99
-0.08 0.24 0.27 0.60 -29.88
-0.19 0.32 0.28 0.72 -27.02
-0.21 0.28 0.29 0.88 -25.79
-0.22 0.16 0.31 0.99 -22.73
-0.39 0.11 0.33 1.10 -20.46
-0.59 0.15 0.37 1.22 -15.62
-0.67 0.19 0.42 1.36 -9.24
-0.59 0.23 0.47 1.48 -2.14
-0.29 0.24 0.48 1.59 -0.14
-0.02 0.20 0.44 1.72 -7.61
0.06 0.19 0.39 1.81 -14.50
-0.04 0.21 0.37 1.89 -18.63
-0.09 0.21 0.37 1.97 -16.47
-0.03 0.21 0.37 2.04 -11.23
0.04 0.20 0.37 2.09 -6.66
0.10 0.20 0.36 2.13 -3.65
0.11 0.20 0.35 2.17 -0.97
0.10 0.21 0.35 2.20 2.00
0.07 0.21 0.34 2.21 6.04
0.09 0.21 0.34 2.22 10.58
0.10 0.21 0.34 2.22 14.90
0.09 0.19 0.33 2.21 18.99
0.07 0.20 0.34 2.19 23.97
0.11 0.20 0.33 2.16 29.37
0.14 0.20 0.33 2.13 34.88
0.17 0.20 0.33 2.10 40.66
1.38 0.21 0.29 2.00 57.17
1.16 0.23 0.19 1.88 52.93
1.11 0.18 0.15 1.75 62.34
1.27 0.23 0.12 1.59 76.90
1.52 0.29 0.06 1.40 87.63
1.62 0.27 -0.02 -0.22 142.60
1.69 0.26 -0.11 -0.30 140.57
1.83 0.25 -0.24 -0.64 137.22
1.93 0.24 -0.36 -0.95 134.29
1.95 0.25 -0.50 -1.28 124.75
2.10 0.20 -0.62 -1.72 125.42
2.02 0.19 -0.74 -2.10 120.11
2.14 0.25 -0.90 -2.51 102.66
2.47 0.26 -1.08 -3.02 90.09
2.84 0.19 -1.33 -3.48 55.42
2.60 0.05 -1.67 -4.05 -2.82
2.50 0.14 -1.91 -4.54 -45.62
2.38 0.38 -2.13 -5.03 -85.01
1.16 0.22 -2.30 -5.59 -130.46
0.11 -0.10 -2.34 -5.99 -162.51
-0.58 0.23 -2.28 -6.33 -179.20
-0.97 0.54 -2.16 -6.64 -185.66
-1.43 0.56 -2.02 -6.81 -193.34
-1.43 0.43 -1.85 -6.94 -190.94
-1.71 0.21 -1.70 -6.96 -197.75
-1.95 -0.01 -1.47 -6.91 -184.44
-1.88 0.03 -1.27 -6.80 -174.56
-1.77 -0.05 -1.05 -6.64 -156.17
-1.58 0.01 -0.88 -6.39 -146.84
-1.79 -0.15 -0.71 -6.14 -136.36
-1.95 -0.19 -0.48 -5.85 -111.59
-1.80 -0.09 -0.31 -5.45 -103.67
-1.24 0.05 -0.20 -5.03 -100.66
-1.41 0.02 -0.15 -4.66 -114.11
-1.20 0.27 -0.10 -4.28 -121.21
-1.37 0.85 -0.06 -3.80 -139.84
-1.52 0.80 -0.03 -3.38 -157.75
-1.97 0.42 0.05 -2.94 -169.64
-1.95 0.33 0.17 -2.46 -171.89
-2.49 -0.11 0.26 -1.76 -189.11
-2.08 -0.33 0.32 -1.24 -205.21
-2.30 -0.09 0.37 -0.69 -226.24
-1.98 -0.25 0.47 -0.01 -233.08
-1.92 -0.37 0.65 0.56 -210.85
-1.19 -0.07 0.89 1.13 -159.80
-1.28 0.08 1.03 1.68 -133.48
-0.62 1.01 1.10 2.30 -119.32
-1.23 0.21 1.19 2.91 -105.10
-2.24 0.14 1.36 3.43 -84.13
-1.45 0.58 1.55 3.93 -43.16
-1.66 0.12 1.61 4.53 -42.11
-0.86 -0.56 1.56 5.00 -54.91
-1.01 -0.57 1.52 5.45 -68.03
-0.64 0.04 1.49 5.87 -75.18
-0.54 0.37 1.45 6.34 -79.90
-0.59 0.46 1.52 6.78 -59.00
-0.20 1.13 1.57 7.10 -33.43
-0.84 0.07 1.57 7.41 -32.87
-0.51 -0.56 1.61 7.70 -15.48
-0.42 -0.14 1.61 8.00 -8.51
-0.00 0.28 1.56 8.22 -4.78
0.09 0.44 1.45 8.40 -18.94
-0.18 0.43 1.43 8.56 -13.43
-1.07 0.53 1.49 8.74 -0.82
-0.60 -0.11 1.55 8.90 19.09
-0.15 -0.07 1.54 9.02 28.40
0.37 -0.06 1.48 9.09 35.24
0.25 -0.10 1.44 9.13 45.00
0.57 0.64 1.42 9.13 64.58
0.13 0.86 1.35 9.10 60.09
-0.35 0.30 1.26 9.07 44.40
-0.27 -0.55 1.26 9.02 52.41
-0.10 -0.44 1.28 8.96 70.02
0.04 0.31 1.26 8.87 79.81
0.43 0.35 1.20 8.76 83.18
0.64 0.30 1.09 8.63 76.60
0.36 -0.10 1.01 8.48 71.85
0.83 0.55 0.97 8.30 88.08
0.99 0.71 0.93 8.04 104.08
1.11 0.51 0.79 7.76 95.22
0.65 -0.09 0.67 7.50 81.53
0.50 -0.22 0.57 7.24 67.79
0.40 -0.65 0.51 6.97 63.50
0.50 -0.05 0.48 6.65 72.84
0.69 0.29 0.44 6.36 78.65
0.48 0.50 0.39 6.07 77.71
0.34 0.49 0.36 5.78 80.05
0.29 0.27 0.31 5.44 77.89
0.51 0.04 0.25 5.09 73.80
0.70 -0.03 0.20 4.80 76.64
0.66 0.08 0.16 4.50 79.10
0.69 0.29 0.13 4.19 83.31
0.77 0.31 0.10 3.88 89.50
0.69 0.29 0.06 3.50 95.40
0.75 0.15 0.03 3.19 99.31
0.82 0.11 0.01 -0.39 222.12
0.94 0.15 -0.03 -0.33 214.79
0.76 0.21 -0.10 -0.40 197.19
0.50 0.18 -0.15 -0.72 193.03
0.36 0.14 -0.14 -1.04 201.05
0.56 0.12 -0.09 -1.35 221.84
0.94 0.21 -0.12 -1.73 231.31
1.55 0.20 -0.36 -2.06 188.16
1.55 0.11 -0.58 -2.48 151.80
1.52 0.07 -0.79 -2.84 114.41
1.23 0.23 -0.93 -3.26 88.24
1.00 0.30 -1.06 -3.60 59.83
0.92 0.16 -1.16 -3.94 38.96
0.51 0.21 -1.20 -4.25 22.46
0.23 0.29 -1.25 -4.59 4.83
0.02 0.19 -1.26 -4.83 -12.56
0.04 0.32 -1.23 -5.10 -14.72
-0.03 0.36 -1.19 -5.28 -16.54
-0.45 0.49 -1.14 -5.43 -21.95
-0.60 0.33 -1.09 -5.56 -29.22
-0.40 0.28 -0.98 -5.64 -15.84
-0.49 0.01 -0.81 -5.69 13.53
-0.25 -0.20 -0.69 -5.72 33.72
0.37 -0.19 -0.62 -5.76 52.68
0.50 -0.26 -0.63 -5.79 52.50
0.67 -0.22 -0.67 -5.83 45.46
0.44 0.21 -0.69 -5.86 39.45
0.10 0.38 -0.69 -5.88 35.19
0.12 0.36 -0.69 -5.90 29.58
0.07 0.45 -0.70 -5.91 22.50
-0.05 0.31 -0.68 -5.90 19.44
0.01 0.05 -0.66 -5.89 17.32
-0.04 0.31 -0.64 -5.85 14.72
-0.09 0.27 -0.62 -5.81 10.89
-0.01 -0.11 -0.62 -5.76 5.94
-0.28 0.13 -0.60 -5.71 0.57
-0.67 0.30 -0.53 -5.62 0.18
-0.90 0.33 -0.44 -5.49 4.71
-0.75 0.53 -0.36 -5.37 10.15
-0.62 0.55 -0.30 -5.22 10.55
-0.46 0.15 -0.26 -5.04 9.12
0.10 -0.07 -0.24 -4.90 15.53
0.64 -0.34 -0.24 -4.75 20.74
0.76 -0.35 -0.28 -4.65 21.09
0.45 0.26 -0.32 -4.55 15.07
0.33 0.38 -0.33 -4.47 14.74
0.13 0.17 -0.32 -4.39 14.55
0.16 0.16 -0.31 -4.29 15.27
0.03 0.22 -0.32 -4.20 9.76
-0.07 0.18 -0.34 -4.12 -0.68
-0.55 0.10 -0.30 -4.02 -3.61
-0.62 0.15 -0.24 -3.91 -0.14
-0.58 0.26 -0.20 -3.76 -2.32
-0.73 0.20 -0.17 -3.62 -8.89
-0.56 0.20 -0.16 -3.47 -16.02
-0.38 0.16 -0.14 -3.32 -20.44
-0.28 0.22 -0.12 -3.13 -23.26
-0.24 0.44 -0.10 -2.95 -23.12
-0.30 0.45 -0.08 -2.79 -24.95
-0.40 0.30 -0.07 -2.63 -30.56
-0.47 0.17 -0.06 -2.47 -35.18
-0.54 0.20 -0.03 0.20 -124.19
-0.57 0.24 0.03 0.18 -109.94
-0.29 0.34 0.08 0.17 -96.23
0.15 0.33 0.09 0.37 -91.15
0.40 0.16 0.06 0.51 -91.19
0.14 0.08 0.04 0.16 -78.48
-0.44 0.00 0.07 0.13 -71.01
-0.46 0.12 0.21 0.13 -35.39
-0.44 0.12 0.34 0.27 -3.54
-0.30 0.12 0.44 0.40 23.72
0.01 0.18 0.45 0.53 30.59
0.08 0.19 0.41 0.65 23.29
-0.10 0.19 0.38 0.74 18.63
-0.33 0.19 0.39 0.83 19.18
-0.34 0.17 0.41 0.92 21.92
-0.25 0.17 0.42 1.02 24.86
-0.11 0.17 0.42 1.09 27.70
0.01 0.18 0.41 1.16 29.82
0.10 0.21 0.40 1.21 31.90
0.16 0.19 0.38 1.25 33.49
0.17 0.16 0.37 1.29 36.80
0.14 0.17 0.36 1.30 41.44
0.07 0.25 0.36 1.31 46.25
0.08 0.24 0.36 1.31 52.15
0.17 0.17 0.36 1.30 58.75
0.24 0.12 0.34 1.28 60.33
0.11 0.14 0.30 1.25 55.42
-0.01 0.17 0.28 1.21 51.07
-0.23 0.19 0.26 1.19 45.11
-0.32 0.18 0.25 1.16 40.71
-0.36 0.12 0.24 1.15 33.69
-0.46 0.08 0.24 1.14 28.38
-0.76 0.10 0.27 1.15 27.76
-1.07 0.14 0.34 1.18 30.66
-1.19 0.26 0.41 1.24 31.94
-1.28 0.27 0.45 1.34 27.40
-1.36 0.15 0.51 1.43 25.76
-1.40 0.07 0.60 1.55 31.59
-1.31 0.17 0.68 1.72 34.77
-1.12 0.33 0.75 1.86 42.14
-0.61 0.39 0.82 2.01 59.94
-0.05 0.34 0.85 2.13 76.00
0.43 0.28 0.84 2.22 90.97
0.73 0.25 0.81 2.30 101.12
0.83 0.22 0.77 2.32 114.49
0.80 0.21 0.74 2.31 127.81
0.84 0.18 0.72 2.26 143.05
0.99 0.18 0.67 2.17 154.41
1.17 0.20 0.56 2.05 152.56
1.21 0.17 0.45 1.91 147.21
1.15 0.16 0.33 1.73 138.82
1.01 0.01 0.20 1.46 126.46
1.29 -0.03 0.09 1.24 120.97
1.31 -0.01 -0.06 1.00 102.67
1.12 -0.15 -0.19 0.75 81.79
0.91 -0.12 -0.31 0.45 65.86
0.68 0.35 -0.37 0.19 57.11
0.67 0.66 -0.37 -0.06 65.99
0.78 0.82 -0.38 -0.32 72.72
1.01 0.31 -0.44 -0.63 70.42
1.08 0.26 -0.51 -0.95 67.45
1.15 0.17 -0.58 -1.23 61.84
0.81 0.39 -0.63 -1.50 57.84
0.57 -0.16 -0.62 -1.77 64.60
0.65 -0.03 -0.59 -2.03 78.07
0.39 0.05 -0.56 -2.32 87.81
0.59 -0.15 -0.51 -2.56 105.78
0.85 -0.32 -0.53 -2.85 111.76
0.88 0.28 -0.64 -3.10 91.44
0.30 0.40 -0.74 -3.37 63.16
0.62 0.41 -0.78 -3.59 56.09
0.25 0.78 -0.78 -3.79 52.19
0.62 0.72 -0.79 -3.99 51.71
0.36 0.35 -0.85 -4.17 34.13
0.69 0.43 -0.92 -4.38 18.52
0.04 0.28 -0.98 -4.57 -6.42
0.46 -0.11 -1.01 -4.71 -16.27
0.19 -0.21 -0.97 -4.83 -13.52
0.15 -0.45 -0.95 -4.96 -12.76
0.16 0.43 -0.90 -5.05 -7.12
-0.31 0.74 -0.83 -5.12 -3.13
-0.41 0.52 -0.77 -5.16 -1.31
-0.34 0.41 -0.69 -5.18 6.86
0.35 0.35 -0.69 -5.20 6.35
0.61 0.35 -0.74 -5.22 -3.78
0.15 -0.13 -0.81 -5.23 -29.86
-0.01 0.15 -0.84 -5.23 -45.62
-0.22 0.26 -0.82 -5.21 -52.02
-0.22 0.06 -0.74 -5.16 -43.23
0.13 0.11 -0.68 -5.12 -32.55
0.08 -0.32 -0.65 -5.07 -30.75
-0.18 0.29 -0.61 -4.99 -30.10
-0.49 0.37 -0.55 -4.90 -27.11
-0.67 0.16 -0.47 -4.80 -23.92
-0.51 0.34 -0.42 -4.68 -21.67
-0.54 0.47 -0.38 -4.56 -25.95
-0.20 0.38 -0.40 -4.42 -37.41
0.04 0.06 -0.46 -4.26 -60.93
0.06 0.18 -0.53 -4.13 -82.22
-0.33 0.27 -0.57 -3.96 -105.80
-0.46 0.18 -0.57 -3.80 -120.68
-0.42 0.26 -0.51 -3.60 -120.05
-0.56 0.24 -0.41 -3.42 -105.86
-0.90 0.10 -0.29 -3.23 -92.52
-1.11 0.03 -0.14 -2.96 -72.50
-0.97 0.03 0.05 -2.73 -38.46
-0.75 0.11 0.16 0.24 -114.45
-0.58 0.19 0.26 0.52 -98.15
-0.47 0.19 0.31 0.75 -89.87
-0.57 0.19 0.33 1.02 -92.48
-0.64 0.24 0.37 1.24 -89.72
-1.02 0.19 0.44 1.48 -83.19
-1.12 0.20 0.55 1.72 -67.06
-0.83 0.24 0.66 1.96 -43.84
-0.54 0.21 0.71 2.28 -36.21
-0.40 0.19 0.72 2.50 -32.31
