=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.21 16:21:41 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
-0.70 -0.06 0.00 -2.14 68
-0.64 -0.12 0.07 0.23 134
-0.59 -0.16 0.16 0.46 119
-0.46 -0.12 0.24 0.72 102
-0.46 -0.05 0.27 0.94 99
-0.72 -0.02 0.31 1.16 99
-1.09 -0.04 0.42 1.39 81
-0.99 -0.07 0.54 1.62 59
-0.87 -0.06 0.62 1.86 45
-0.56 -0.03 0.68 2.08 31
-0.30 -0.01 0.73 2.29 16
-0.28 0.02 0.77 2.52 2
0.03 0.05 0.78 2.65 10
0.22 -0.06 0.77 2.79 17
0.31 -0.12 0.75 2.91 26
0.33 -0.02 0.73 3.00 33
0.43 0.14 0.69 3.07 37
0.55 0.01 0.62 3.11 32
0.46 -0.06 0.54 3.13 23
0.07 0.06 0.51 3.14 21
-0.12 0.14 0.52 3.14 29
0.03 0.07 0.54 3.13 39
0.32 0.12 0.52 3.11 44
0.49 0.12 0.47 3.08 45
0.51 -0.01 0.43 3.02 45
0.42 -0.17 0.39 2.95 47
0.29 -0.20 0.36 2.87 46
0.22 -0.08 0.27 2.79 29
0.02 -0.07 0.19 2.70 9
-0.07 -0.07 0.13 2.61 3
0.01 -0.03 0.10 2.53 11
0.21 -0.02 0.07 2.45 15
0.37 -0.04 0.04 -0.09 67
0.37 -0.06 0.00 -0.09 61
0.16 -0.08 -0.01 -0.07 56
-0.11 -0.09 0.00 -0.08 55
-0.02 -0.06 0.03 -0.08 61
0.11 -0.02 0.05 -0.09 67
0.20 0.01 0.07 -0.08 71
0.27 -0.01 0.07 -0.08 75
0.26 -0.05 0.08 -0.09 79
0.24 -0.07 0.09 -0.09 84
0.23 -0.04 0.11 -0.18 93
0.24 -0.00 0.11 -0.26 99
0.29 -0.02 0.11 -0.36 104
0.43 -0.05 0.09 -0.46 107
0.42 -0.06 0.06 -0.59 109
0.47 -0.05 0.05 -0.12 93
0.87 -0.01 0.04 -0.13 99
1.13 -0.02 -0.06 -0.15 86
0.97 -0.10 -0.21 -0.16 54
0.66 -0.18 -0.31 -0.33 35
0.67 -0.15 -0.36 -0.50 29
0.63 -0.05 -0.36 -0.67 33
0.43 0.07 -0.35 -0.87 42
0.44 0.15 -0.31 -1.03 57
0.45 0.14 -0.28 -1.16 68
0.43 0.02 -0.26 -1.32 77
0.41 -0.07 -0.26 -1.48 81
0.47 -0.09 -0.27 -1.63 82
0.85 -0.04 -0.34 -1.80 75
1.08 0.00 -0.45 -1.97 59
1.15 0.02 -0.57 -2.19 40
1.12 -0.04 -0.68 -2.38 22
1.00 0.07 -0.74 -2.57 12
0.95 0.14 -0.78 -2.76 9
0.80 0.07 -0.80 -2.95 9
0.60 0.02 -0.81 -3.10 5
0.43 0.02 -0.82 -3.27 0
0.40 -0.07 -0.84 -3.43 6
0.31 -0.12 -0.86 -3.57 13
0.11 -0.08 -0.86 -3.72 21
-0.06 -0.03 -0.84 -3.83 25
-0.08 0.06 -0.80 -3.91 24
-0.11 0.07 -0.76 -3.98 22
-0.14 -0.00 -0.73 -4.03 23
-0.04 -0.10 -0.70 -4.06 25
-0.02 -0.10 -0.68 -4.09 25
-0.03 -0.06 -0.63 -4.10 21
-0.08 -0.02 -0.60 -4.09 19
-0.18 0.01 -0.57 -4.07 21
-0.29 -0.03 -0.54 -4.04 24
-0.33 -0.05 -0.51 -4.00 27
-0.34 -0.02 -0.50 -3.94 34
-0.33 -0.02 -0.49 -3.87 41
-0.35 -0.03 -0.48 -3.79 48
-0.38 -0.04 -0.46 -3.69 56
-0.42 -0.05 -0.44 -3.59 61
-0.49 -0.05 -0.40 -3.44 63
-0.57 -0.03 -0.34 -3.31 59
-0.59 -0.03 -0.28 -3.17 57
-0.62 -0.03 -0.24 -3.01 58
-0.68 -0.03 -0.18 -2.84 56
-0.67 -0.01 -0.13 -2.67 53
-0.67 -0.01 -0.07 -2.52 49
-0.52 -0.05 -0.02 -2.33 45
-0.43 -0.07 0.00 0.23 127
-0.45 -0.09 0.03 0.19 120
-0.40 -0.06 0.05 0.19 112
-0.28 -0.04 0.06 0.18 107
-0.23 -0.04 0.05 0.37 114
-0.21 -0.02 0.03 0.18 110
-0.42 -0.05 0.01 0.18 116
-0.66 -0.02 0.04 0.18 112
-0.42 -0.04 0.08 0.18 101
-0.19 -0.06 0.07 0.39 107
-0.08 -0.03 0.05 0.56 115
-0.31 -0.05 0.01 0.17 110
-0.86 -0.09 0.03 0.18 112
-0.85 -0.08 0.13 0.19 93
-0.45 -0.01 0.21 0.38 75
0.08 -0.00 0.22 0.51 67
0.08 -0.06 0.18 0.67 75
-0.30 -0.11 0.15 0.86 87
-0.65 -0.08 0.20 1.02 83
-0.56 0.01 0.29 1.18 64
-0.56 0.03 0.37 1.34 48
-0.64 0.02 0.43 1.50 38
-0.51 -0.11 0.47 1.65 31
-0.56 -0.11 0.52 1.81 20
-0.61 0.05 0.59 1.96 5
-0.30 0.15 0.65 2.07 11
-0.10 0.09 0.66 2.23 20
0.06 0.05 0.67 2.33 28
0.06 0.01 0.65 2.42 32
-0.06 -0.17 0.63 2.50 32
-0.25 -0.26 0.61 2.57 28
-0.38 -0.16 0.57 2.64 18
-0.25 -0.07 0.53 2.70 8
-0.29 0.01 0.48 2.76 3
-0.03 0.01 0.44 2.82 10
0.24 -0.03 0.40 2.85 14
0.22 -0.11 0.35 2.87 19
-0.24 -0.13 0.32 2.89 29
-0.31 -0.14 0.34 2.91 25
-0.14 -0.05 0.40 2.93 5
0.04 0.07 0.47 2.94 19
0.22 0.06 0.51 2.93 38
0.43 -0.02 0.53 2.91 54
0.49 -0.08 0.53 2.86 68
0.42 -0.09 0.51 2.80 77
0.48 -0.07 0.49 2.73 85
0.57 -0.04 0.45 2.64 88
0.57 0.02 0.40 2.53 86
0.60 -0.02 0.33 2.43 81
0.61 -0.07 0.27 2.30 76
0.72 -0.11 0.22 2.15 79
0.66 -0.09 0.19 1.96 85
0.67 -0.06 0.18 1.79 93
1.39 -0.02 0.11 1.60 100
1.87 0.02 0.01 1.37 102
1.82 -0.11 -0.13 -0.26 138
1.68 -0.17 -0.28 -0.54 122
1.17 -0.09 -0.40 -0.83 104
1.10 -0.05 -0.45 -1.12 105
0.91 -0.03 -0.48 -1.41 106
1.02 0.06 -0.54 -1.77 103
1.00 0.16 -0.66 -2.06 81
1.25 0.12 -0.80 -2.35 55
0.95 0.05 -0.92 -2.58 27
1.00 0.04 -1.00 -2.87 11
1.41 0.10 -1.08 -3.15 0
1.38 0.16 -1.18 -3.43 15
0.84 0.13 -1.22 -3.71 25
0.56 0.10 -1.23 -4.01 29
0.26 -0.07 -1.22 -4.24 35
0.03 -0.21 -1.16 -4.43 31
0.17 -0.16 -1.06 -4.61 12
0.79 -0.02 -1.00 -4.78 6
0.41 0.04 -1.00 -4.94 3
0.20 0.06 -0.99 -5.08 2
-0.15 0.04 -0.97 -5.16 9
-0.25 0.01 -0.94 -5.25 15
-0.24 -0.04 -0.90 -5.32 18
-0.36 -0.03 -0.86 -5.36 20
-0.21 -0.17 -0.80 -5.38 15
0.24 -0.24 -0.77 -5.39 13
0.27 -0.17 -0.80 -5.39 24
0.12 -0.09 -0.81 -5.38 34
0.09 0.03 -0.81 -5.37 41
0.00 0.19 -0.82 -5.34 51
-0.03 0.04 -0.83 -5.29 66
-0.06 -0.12 -0.86 -5.23 83
-0.57 -0.18 -0.87 -5.16 103
-0.88 -0.15 -0.80 -5.05 107
-1.06 -0.00 -0.68 -4.91 100
-0.94 0.12 -0.55 -4.75 85
-0.64 0.08 -0.46 -4.61 75
-0.51 -0.01 -0.39 -4.42 68
-0.68 -0.10 -0.30 -4.19 59
-0.69 -0.15 -0.19 -3.98 42
-0.68 -0.06 -0.10 -3.77 32
-0.69 0.02 -0.05 -3.55 30
-0.65 0.03 -0.02 0.22 157
-0.64 -0.02 -0.02 0.23 158
-0.66 -0.06 -0.02 0.23 161
-0.53 -0.10 -0.03 0.23 166
-0.41 -0.11 -0.05 0.23 171
-0.35 -0.10 -0.08 0.28 179
-0.33 -0.06 -0.11 0.51 193
-0.31 -0.06 -0.12 0.73 204
-0.67 -0.02 -0.14 0.97 220
-1.92 -0.05 -0.00 1.23 214
-2.42 -0.03 0.26 0.30 135
-1.72 -0.07 0.49 0.62 93
-0.83 -0.03 0.64 0.94 62
-0.32 -0.10 0.66 1.23 55
-0.60 -0.02 0.65 1.52 59
-0.98 0.03 0.72 1.80 50
-0.98 -0.07 0.85 2.08 23
-0.43 -0.17 0.94 2.34 4
-0.24 -0.08 0.96 2.58 15
0.13 -0.10 0.92 2.79 18
0.04 -0.04 0.89 2.97 18
-0.10 0.19 0.86 3.14 17
0.06 0.21 0.83 3.30 18
0.11 -0.03 0.79 3.40 19
-0.19 0.01 0.80 3.50 25
-0.17 0.16 0.82 3.59 37
0.24 0.26 0.82 3.66 51
0.35 0.16 0.78 3.70 54
0.06 -0.13 0.72 3.73 46
-0.28 -0.32 0.66 3.76 31
-0.57 -0.29 0.61 3.79 16
-0.33 -0.16 0.57 3.81 6
-0.04 -0.05 0.51 3.83 6
0.14 0.04 0.44 3.83 16
0.17 0.04 0.40 3.83 23
-0.02 -0.02 0.38 3.81 24
-0.39 -0.15 0.39 3.81 24
-0.50 -0.16 0.44 3.80 12
-0.08 -0.07 0.51 3.80 11
0.23 0.02 0.55 3.77 29
0.33 0.08 0.57 3.73 47
0.49 -0.06 0.57 3.68 60
0.54 -0.14 0.55 3.60 71
0.39 -0.08 0.55 3.51 83
0.36 -0.03 0.55 3.41 95
0.42 0.01 0.54 3.29 103
0.58 0.04 0.49 3.16 105
0.72 0.01 0.43 3.01 104
0.73 -0.04 0.36 2.85 104
0.69 -0.04 0.32 2.67 105
0.99 -0.06 0.27 2.47 113
1.09 -0.00 0.20 2.26 111
1.35 -0.10 0.04 2.02 92
1.55 -0.15 -0.15 -0.26 134
1.22 -0.16 -0.30 -0.53 111
0.94 -0.08 -0.38 -0.80 101
0.82 0.08 -0.37 -1.13 114
1.27 -0.09 -0.36 -1.42 134
1.91 -0.16 -0.43 -1.72 139
2.07 -0.14 -0.61 -2.05 118
1.90 -0.22 -0.80 -2.40 88
1.51 -0.13 -0.95 -2.75 62
0.86 0.35 -1.06 -3.09 38
0.52 0.26 -1.10 -3.40 22
0.36 0.01 -1.13 -3.75 11
0.80 0.27 -1.17 -4.03 1
0.97 0.07 -1.24 -4.24 15
0.91 -0.14 -1.30 -4.49 31
1.00 0.21 -1.36 -4.74 43
0.49 0.11 -1.41 -4.96 63
-0.24 -0.14 -1.39 -5.15 76
-0.17 -0.11 -1.24 -5.30 53
0.25 -0.09 -1.09 -5.46 17
0.24 -0.08 -1.05 -5.57 16
-0.03 -0.11 -1.00 -5.66 12
-0.13 -0.04 -0.89 -5.74 6
-0.30 -0.11 -0.77 -5.78 26
0.03 -0.20 -0.70 -5.82 37
0.56 -0.15 -0.71 -5.86 37
0.39 0.00 -0.73 -5.89 31
0.40 0.10 -0.75 -5.92 22
0.37 -0.04 -0.84 -5.94 4
0.13 0.06 -0.96 -5.95 44
0.36 -0.02 -1.03 -5.95 68
0.02 -0.10 -1.04 -5.94 82
-0.41 -0.19 -1.01 -5.90 91
-0.65 -0.15 -0.95 -5.83 94
-0.58 -0.01 -0.87 -5.74 92
-0.40 0.07 -0.80 -5.63 89
-0.66 0.08 -0.74 -5.47 92
-0.73 0.10 -0.65 -5.32 85
-0.48 0.02 -0.53 -5.16 67
-0.40 -0.05 -0.45 -4.99 56
-0.66 -0.08 -0.36 -4.80 47
-0.77 -0.06 -0.25 -4.65 30
-0.60 0.01 -0.18 -4.44 25
-0.53 0.04 -0.17 -4.23 31
-0.52 -0.00 -0.17 -4.02 41
-0.53 -0.04 -0.16 -3.75 53
-0.48 -0.08 -0.17 -3.53 63
-0.47 -0.10 -0.18 -3.31 75
-0.49 -0.08 -0.18 -3.08 87
-0.60 -0.06 -0.18 -2.85 98
-0.75 -0.05 -0.14 -2.61 101
-0.94 -0.06 -0.09 -2.35 104
-1.00 -0.10 -0.03 -2.09 103
-1.14 -0.13 0.04 0.33 179
-1.21 -0.07 0.12 0.29 164
-1.13 -0.05 0.20 0.59 157
-0.80 -0.09 0.25 0.89 153
-1.00 -0.16 0.26 1.19 167
-1.62 -0.19 0.35 1.45 161
-1.89 -0.15 0.55 1.79 133
-1.44 -0.02 0.71 2.14 103
-1.13 -0.02 0.83 2.48 81
-1.00 -0.20 0.94 2.88 61
-1.22 0.01 1.07 3.21 36
-1.03 -0.09 1.21 3.53 2
-0.48 -0.08 1.29 3.83 25
0.00 0.24 1.31 4.09 45
0.34 0.10 1.29 4.31 57
-0.04 0.07 1.24 4.50 55
-0.43 0.33 1.25 4.67 65
-0.09 0.21 1.28 4.84 84
0.28 -0.07 1.27 4.95 99
0.61 0.09 1.18 5.01 97
0.60 -0.22 1.02 5.05 73
0.05 -0.38 0.86 5.07 40
-0.20 -0.32 0.76 5.08 18
-0.06 -0.15 0.70 5.09 8
0.11 -0.06 0.62 5.08 3
0.30 -0.06 0.53 5.05 18
0.42 -0.08 0.45 5.01 28
0.41 0.01 0.40 4.95 31
-0.12 -0.13 0.37 4.90 35
-0.37 -0.21 0.40 4.86 30
-0.37 -0.10 0.51 4.81 0
-0.09 0.05 0.61 4.76 30
0.22 0.04 0.67 4.70 58
0.35 0.01 0.70 4.62 79
0.40 -0.02 0.71 4.50 96
0.51 -0.10 0.70 4.39 110
0.53 -0.09 0.68 4.25 120
0.71 -0.05 0.65 4.10 129
1.07 0.00 0.57 3.92 132
1.22 0.05 0.47 3.71 129
1.48 0.08 0.34 3.47 121
1.93 0.03 0.18 3.20 110
1.75 0.01 0.00 2.84 93
1.20 -0.11 -0.14 -0.31 173
1.01 -0.16 -0.24 -0.63 159
0.89 -0.14 -0.32 -0.88 146
1.03 -0.05 -0.36 -1.20 148
1.59 -0.18 -0.43 -1.53 152
1.72 -0.28 -0.58 -1.88 130
1.80 -0.08 -0.78 -2.24 99
1.51 -0.05 -0.95 -2.60 66
1.66 -0.39 -1.11 -3.04 41
1.44 -0.32 -1.23 -3.41 18
0.82 0.40 -1.31 -3.75 1
0.55 0.23 -1.33 -4.07 10
0.46 0.67 -1.29 -4.37 5
0.50 0.51 -1.25 -4.64 0
0.95 -0.12 -1.28 -4.90 5
0.75 -0.13 -1.33 -5.15 20
0.64 -0.01 -1.39 -5.42 39
0.48 -0.10 -1.42 -5.59 54
-0.08 -0.05 -1.35 -5.76 52
-0.08 -0.10 -1.24 -5.90 35
0.32 -0.15 -1.15 -6.03 19
0.23 -0.22 -1.09 -6.13 10
0.06 -0.10 -0.97 -6.22 12
0.14 -0.14 -0.91 -6.29 21
0.40 -0.09 -0.88 -6.36 26
0.29 0.01 -0.86 -6.42 27
0.53 -0.03 -0.85 -6.48 29
0.47 -0.07 -0.91 -6.52 11
0.43 -0.11 -1.03 -6.56 24
0.41 -0.05 -1.13 -6.59 55
0.32 -0.06 -1.17 -6.60 75
-0.32 -0.14 -1.16 -6.59 90
-0.50 -0.11 -1.11 -6.55 96
-0.79 0.01 -1.06 -6.46 106
-0.56 0.07 -0.99 -6.39 106
-0.78 0.16 -0.91 -6.26 108
-0.91 0.13 -0.79 -6.11 98
-0.62 0.03 -0.67 -5.94 81
-0.60 -0.09 -0.56 -5.75 69
-0.52 -0.19 -0.43 -5.56 46
-0.40 -0.20 -0.35 -5.36 34
-0.48 -0.17 -0.29 -5.15 28
-0.48 -0.08 -0.23 -4.90 25
-0.47 -0.00 -0.20 -4.68 27
-0.46 -0.00 -0.20 -4.47 37
-0.57 -0.01 -0.22 -4.24 55
-0.65 -0.04 -0.25 -4.01 74
-0.69 -0.04 -0.26 -3.77 92
-0.63 -0.01 -0.27 -3.52 107
-0.59 0.01 -0.26 -3.27 117
-0.69 -0.02 -0.23 -2.96 124
-0.83 -0.06 -0.16 -2.69 122
-1.06 -0.05 -0.07 -2.46 112
-1.02 -0.08 0.02 -2.17 105
-1.32 -0.07 0.12 0.31 173
-1.24 -0.09 0.22 0.62 164
-0.85 -0.17 0.29 0.94 155
-1.12 -0.19 0.32 1.26 161
-1.29 -0.20 0.41 1.59 154
-1.88 -0.13 0.59 2.00 132
-1.87 -0.10 0.80 2.36 97
-1.40 0.06 0.94 2.72 71
-0.88 -0.08 1.03 3.07 53
-0.89 0.12 1.08 3.41 43
-0.89 -0.02 1.15 3.73 27
-0.91 -0.11 1.24 4.04 4
-0.11 -0.17 1.30 4.31 23
0.12 0.06 1.31 4.60 39
0.37 0.45 1.26 4.80 46
0.38 -0.03 1.18 4.93 44
-0.30 0.01 1.18 5.07 49
-0.11 0.33 1.21 5.19 70
-0.10 0.12 1.19 5.28 75
-0.07 -0.14 1.14 5.35 71
-0.06 -0.52 1.04 5.41 56
-0.11 -0.53 0.92 5.46 31
-0.18 -0.26 0.85 5.49 17
0.08 -0.01 0.80 5.50 14
0.10 0.18 0.74 5.50 7
0.19 0.22 0.66 5.49 5
0.40 0.02 0.59 5.46 11
0.37 -0.21 0.54 5.41 11
0.03 -0.23 0.54 5.36 5
-0.33 -0.23 0.59 5.30 8
-0.24 0.05 0.67 5.24 34
0.33 0.28 0.73 5.16 62
0.51 0.19 0.74 5.07 82
0.61 -0.07 0.74 4.95 99
0.54 -0.22 0.73 4.82 112
0.54 -0.20 0.71 4.67 124
0.98 -0.08 0.68 4.49 138
1.55 0.09 0.60 4.28 148
1.54 0.23 0.46 3.99 143
1.77 0.09 0.29 3.71 127
1.67 -0.05 0.09 3.40 102
1.11 -0.16 -0.10 3.08 67
0.88 -0.17 -0.22 2.83 45
0.84 -0.14 -0.31 2.51 30
0.91 0.04 -0.39 2.20 21
0.93 0.09 -0.45 1.88 14
1.02 0.08 -0.49 1.57 14
0.87 0.01 -0.51 1.19 21
0.71 -0.04 -0.50 0.88 28
0.55 -0.03 -0.49 0.59 37
0.30 -0.04 -0.47 0.31 43
0.38 -0.07 -0.43 0.04 54
0.51 -0.00 -0.41 -0.23 65
0.57 0.05 -0.39 -0.43 73
0.64 0.05 -0.37 -0.69 86
0.74 0.03 -0.36 -0.99 99
0.76 0.10 -0.36 -1.24 108
0.98 -0.00 -0.38 -1.50 114
1.19 -0.13 -0.45 -1.76 110
1.35 -0.29 -0.54 -2.04 102
1.24 -0.31 -0.64 -2.32 88
1.12 -0.16 -0.72 -2.61 77
1.05 0.02 -0.77 -2.89 72
1.14 0.27 -0.79 -3.17 76
1.02 0.15 -0.82 -3.50 77
1.11 0.10 -0.94 -3.78 54
1.20 0.09 -1.11 -4.05 17
0.72 -0.24 -1.24 -4.26 20
0.33 -0.26 -1.29 -4.49 42
0.64 0.23 -1.31 -4.70 51
0.85 0.20 -1.34 -4.91 59
0.60 -0.09 -1.38 -5.09 74
0.20 -0.11 -1.39 -5.29 88
-0.06 -0.11 -1.35 -5.42 91
-0.40 -0.03 -1.22 -5.51 75
-0.54 0.05 -1.02 -5.57 40
-0.30 0.03 -0.84 -5.61 4
0.10 0.01 -0.76 -5.64 8
0.00 -0.02 -0.75 -5.65 5
-0.13 -0.04 -0.73 -5.65 0
-0.28 -0.06 -0.70 -5.63 4
-0.25 -0.05 -0.66 -5.59 5
-0.18 -0.06 -0.64 -5.55 8
-0.13 -0.06 -0.63 -5.49 14
0.05 -0.01 -0.62 -5.42 17
0.06 0.03 -0.61 -5.36 21
-0.03 -0.14 -0.61 -5.28 27
-0.07 -0.23 -0.61 -5.20 34
-0.10 -0.13 -0.60 -5.11 41
-0.21 0.01 -0.59 -4.99 50
-0.25 0.05 -0.58 -4.88 57
-0.28 0.03 -0.59 -4.76 69
-0.35 -0.01 -0.60 -4.65 83
-0.70 -0.08 -0.57 -4.50 92
-0.97 -0.10 -0.51 -4.32 97
-1.00 0.00 -0.43 -4.13 97
-1.10 0.02 -0.34 -3.91 95
-0.96 0.03 -0.24 -3.68 85
-0.66 -0.04 -0.16 -3.39 78
-0.60 -0.11 -0.11 -3.15 74
-0.66 -0.16 -0.04 -2.90 66
-0.70 -0.14 0.05 0.25 155
-0.73 -0.03 0.13 0.25 136
-0.65 0.07 0.17 0.51 132
-0.40 0.07 0.18 0.75 137
-0.44 0.07 0.14 1.00 151
-0.91 -0.08 0.15 1.30 164
-1.55 -0.08 0.28 1.57 151
-1.61 -0.03 0.51 1.85 109
-1.04 -0.07 0.66 2.08 77
-0.57 -0.05 0.76 2.35 51
-0.71 0.04 0.85 2.62 31
-0.39 -0.00 0.92 2.86 7
-0.42 -0.08 1.00 3.09 17
-0.32 -0.09 1.07 3.30 40
0.08 -0.00 1.08 3.51 55
0.23 -0.06 1.03 3.65 57
0.42 -0.09 0.99 3.77 62
0.68 0.21 0.94 3.85 69
0.77 0.06 0.83 3.89 61
0.72 -0.18 0.69 3.90 41
0.10 -0.01 0.56 3.90 14
-0.32 0.12 0.52 3.90 2
-0.31 -0.00 0.49 3.90 4
-0.25 -0.14 0.45 3.90 14
-0.18 -0.18 0.42 3.90 21
-0.19 -0.06 0.40 3.89 25
-0.17 0.06 0.39 3.88 27
-0.28 0.02 0.39 3.88 28
-0.36 -0.06 0.38 3.88 30
-0.28 -0.11 0.39 3.88 29
-0.26 -0.03 0.42 3.87 22
-0.19 0.02 0.46 3.87 7
-0.02 0.05 0.53 3.86 14
0.13 -0.02 0.56 3.83 33
0.26 -0.09 0.58 3.80 48
0.42 -0.13 0.58 3.74 59
0.45 -0.02 0.56 3.67 68
0.48 -0.01 0.54 3.58 75
0.55 -0.04 0.50 3.48 80
0.46 -0.02 0.47 3.34 84
0.60 -0.01 0.42 3.20 86
0.75 -0.02 0.37 3.08 87
0.88 -0.06 0.31 2.92 88
0.81 -0.08 0.25 2.73 87
0.87 -0.10 0.19 2.54 87
0.96 -0.13 0.12 2.33 87
0.99 -0.05 0.02 2.10 75
1.14 -0.04 -0.12 -0.29 130
1.04 -0.07 -0.25 -0.53 110
0.81 -0.08 -0.33 -0.78 98
0.69 -0.05 -0.36 -1.03 98
0.96 0.10 -0.39 -1.28 101
1.22 0.04 -0.45 -1.55 99
1.39 -0.05 -0.57 -1.76 82
1.50 -0.25 -0.71 -2.05 60
1.11 -0.11 -0.83 -2.33 39
0.89 0.11 -0.89 -2.66 28
0.59 0.14 -0.93 -2.92 17
0.07 0.02 -0.96 -3.16 2
-0.03 -0.10 -0.96 -3.36 8
0.06 -0.18 -0.92 -3.55 7
-0.08 -0.02 -0.85 -3.71 2
0.25 0.11 -0.78 -3.85 16
1.38 0.10 -0.80 -4.01 24
1.20 -0.04 -0.89 -4.14 10
0.65 0.03 -0.92 -4.33 4
0.61 0.04 -0.91 -4.48 7
0.37 -0.09 -0.88 -4.62 11
0.44 -0.22 -0.86 -4.75 15
0.53 -0.13 -0.85 -4.87 18
0.48 0.14 -0.83 -4.99 22
0.50 0.14 -0.83 -5.09 23
0.32 -0.06 -0.84 -5.19 15
0.26 -0.15 -0.86 -5.29 5
0.14 -0.13 -0.87 -5.36 3
0.06 -0.02 -0.88 -5.41 13
-0.09 0.05 -0.87 -5.44 23
-0.11 0.03 -0.87 -5.46 33
-0.21 -0.00 -0.87 -5.45 44
-0.11 -0.06 -0.86 -5.43 53
-0.01 -0.05 -0.85 -5.40 61
-0.15 -0.02 -0.84 -5.35 69
-0.24 -0.05 -0.81 -5.28 73
-0.20 -0.07 -0.77 -5.21 74
-0.10 -0.03 -0.73 -5.12 73
-0.46 -0.04 -0.68 -5.02 72
-0.73 -0.07 -0.60 -4.89 69
-0.81 -0.10 -0.51 -4.75 64
-0.85 -0.04 -0.44 -4.58 63
-1.00 -0.02 -0.35 -4.40 60
-0.96 0.01 -0.26 -4.19 54
-0.82 0.04 -0.19 -3.98 49
-0.58 0.03 -0.13 -3.76 46
-0.38 -0.02 -0.13 -3.54 51
-0.39 -0.11 -0.12 -3.31 58
-0.46 -0.15 -0.10 -3.09 62
-0.56 -0.09 -0.07 -2.87 64
-0.68 0.02 -0.03 -2.64 64
-0.73 0.06 0.01 0.28 158
-0.70 0.03 0.05 0.24 150
-0.48 -0.02 0.06 0.24 144
-0.39 -0.06 0.05 0.48 154
-0.37 -0.04 0.02 0.23 152
-0.75 -0.06 0.00 0.24 160
-0.84 -0.04 0.06 0.20 149
-0.45 -0.06 0.11 0.44 141
-0.09 -0.10 0.11 0.67 140
-0.46 -0.12 0.08 0.95 158
-1.13 -0.03 0.12 1.19 164
-1.61 0.04 0.31 1.45 136
-1.32 -0.01 0.48 1.73 107
-1.03 -0.17 0.61 2.00 81
-1.04 -0.33 0.71 2.27 62
-0.89 -0.19 0.80 2.54 43
-0.85 -0.04 0.90 2.80 22
-0.76 -0.02 0.99 3.10 2
-0.37 0.02 1.04 3.33 18
-0.37 -0.03 1.07 3.54 30
-0.52 0.04 1.11 3.74 44
-0.19 0.23 1.14 3.88 61
-0.25 0.17 1.12 4.03 64
-0.46 0.01 1.11 4.17 66
-0.17 -0.26 1.12 4.28 77
0.50 -0.15 1.08 4.37 84
0.61 0.09 0.96 4.42 74
0.45 0.16 0.83 4.45 54
0.41 -0.03 0.71 4.45 35
0.54 -0.15 0.62 4.43 26
0.45 -0.14 0.52 4.39 13
0.43 -0.06 0.44 4.33 2
0.41 -0.09 0.38 4.26 1
0.47 -0.01 0.36 4.20 1
0.33 0.07 0.35 4.09 8
0.22 0.03 0.35 3.99 15
0.28 -0.05 0.35 3.89 24
0.34 -0.08 0.35 3.78 35
0.39 -0.07 0.36 3.66 46
0.51 -0.02 0.36 3.52 58
0.66 0.01 0.34 3.37 66
0.71 0.01 0.30 3.21 73
0.70 -0.02 0.26 3.04 76
0.71 -0.07 0.23 2.85 81
0.81 -0.08 0.20 2.65 89
0.72 -0.05 0.17 2.44 95
0.91 -0.05 0.14 2.22 103
0.95 -0.00 0.09 1.99 104
1.13 -0.04 -0.02 1.74 92
1.36 -0.10 -0.17 -0.27 134
1.17 -0.10 -0.29 -0.54 117
0.88 -0.08 -0.37 -0.88 107
1.06 -0.02 -0.41 -1.16 111
1.19 0.06 -0.46 -1.45 110
1.36 0.04 -0.58 -1.75 94
1.29 -0.10 -0.72 -2.05 70
0.94 0.03 -0.82 -2.35 50
0.86 0.05 -0.88 -2.63 39
0.93 -0.20 -0.94 -2.86 26
0.80 -0.32 -1.02 -3.13 6
0.59 -0.17 -1.09 -3.44 9
0.42 0.07 -1.11 -3.67 21
0.27 0.17 -1.11 -3.88 27
0.25 0.33 -1.10 -4.07 31
-0.16 0.21 -1.07 -4.23 39
-0.59 -0.01 -1.02 -4.35 44
-0.57 -0.02 -0.93 -4.44 38
-0.71 0.04 -0.81 -4.50 28
-0.53 0.10 -0.70 -4.53 11
0.62 0.14 -0.64 -4.56 5
1.25 -0.00 -0.75 -4.60 10
0.69 -0.28 -0.77 -4.64 14
0.35 -0.33 -0.69 -4.69 6
0.25 -0.24 -0.60 -4.73 29
0.32 -0.07 -0.53 -4.76 45
0.30 0.07 -0.52 -4.80 47
0.33 0.06 -0.54 -4.83 41
0.34 -0.03 -0.57 -4.86 35
0.52 -0.08 -0.58 -4.89 34
0.63 -0.12 -0.63 -4.92 22
0.37 -0.07 -0.72 -4.95 2
0.20 -0.04 -0.80 -4.97 28
0.09 0.03 -0.86 -4.98 52
-0.06 0.02 -0.89 -4.97 70
-0.07 -0.03 -0.89 -4.95 82
-0.08 -0.05 -0.89 -4.90 93
-0.26 -0.01 -0.88 -4.85 104
-0.51 -0.01 -0.84 -4.77 111
-1.06 -0.02 -0.76 -4.66 114
-0.92 0.03 -0.64 -4.52 103
-0.75 0.01 -0.53 -4.36 91
-0.64 -0.09 -0.40 -4.19 71
