=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.22 17:26:59 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
-1.57 0.02 0.54 2.11 -131.22
-1.42 0.24 0.73 2.44 -98.73
-0.61 0.74 0.81 2.76 -79.01
-0.48 0.75 0.78 3.05 -85.89
-0.27 0.24 0.75 3.39 -94.22
-0.24 -0.06 0.72 3.70 -102.50
-0.25 -0.24 0.72 3.94 -98.97
0.11 -0.47 0.75 4.16 -80.98
-0.07 0.94 0.77 4.35 -67.74
0.16 0.78 0.80 4.55 -49.72
0.64 0.75 0.83 4.68 -21.82
0.41 0.69 0.86 4.78 1.25
0.40 -0.51 0.86 4.86 17.35
-0.14 -0.14 0.82 4.92 12.95
-0.28 -0.60 0.82 4.98 16.14
0.50 -0.70 0.76 5.00 16.88
0.79 -0.10 0.66 4.98 13.30
0.97 1.22 0.56 4.94 8.19
1.24 1.11 0.40 4.86 -11.12
-0.11 1.24 0.23 4.76 -55.41
-0.17 0.49 0.20 4.68 -62.66
-0.55 0.17 0.21 4.62 -66.66
0.08 -0.21 0.17 4.56 -73.86
-0.07 -0.10 0.15 4.49 -78.63
-0.00 -0.68 0.14 4.43 -79.05
0.01 -0.34 0.21 4.37 -60.10
-0.15 0.28 0.30 4.31 -35.48
0.57 1.08 0.31 4.24 -19.71
-0.30 1.34 0.26 4.15 -34.76
-0.79 1.23 0.28 4.11 -40.66
-1.26 -0.09 0.39 4.09 -27.44
-1.54 -0.02 0.44 4.10 -33.45
-0.49 -0.67 0.48 4.12 -26.72
-0.43 -0.78 0.47 4.14 -30.23
-0.08 -0.64 0.43 4.16 -39.92
-0.40 0.08 0.40 4.18 -49.67
-0.29 0.52 0.37 4.20 -58.28
-0.21 0.72 0.37 4.22 -59.38
-0.67 1.30 0.40 4.25 -60.76
-0.40 0.61 0.42 4.28 -55.00
-1.11 0.57 0.42 4.33 -70.03
-0.74 0.01 0.46 4.40 -66.96
-0.81 -0.47 0.55 4.47 -51.08
-0.49 -0.46 0.58 4.54 -44.22
-0.34 -0.60 0.62 4.61 -34.51
-0.17 0.08 0.64 4.67 -25.42
-0.11 0.68 0.66 4.72 -13.97
-0.33 0.87 0.69 4.76 -6.79
-0.46 1.05 0.76 4.80 13.65
-0.07 0.54 0.82 4.82 36.91
-0.34 0.35 0.84 4.85 45.08
-0.49 0.13 0.88 4.86 56.72
-0.37 -0.12 0.88 4.88 60.83
-0.32 -0.34 0.87 4.88 60.72
-0.21 -0.34 0.82 4.88 51.79
0.10 0.01 0.80 4.86 58.21
0.26 0.32 0.77 4.82 61.57
0.28 0.73 0.72 4.77 60.73
0.38 0.84 0.69 4.70 65.72
0.03 0.96 0.67 4.62 69.53
0.24 0.46 0.68 4.49 85.76
0.15 -0.13 0.67 4.39 91.44
0.00 -0.37 0.61 4.29 82.95
0.14 -0.52 0.56 4.18 78.02
0.27 -0.30 0.51 4.03 73.55
0.21 -0.02 0.43 3.90 61.93
0.07 0.42 0.39 3.77 57.05
0.12 0.61 0.38 3.64 60.83
0.02 0.49 0.40 3.48 70.88
0.20 0.25 0.41 3.32 82.72
0.64 0.10 0.37 3.17 87.06
0.70 0.08 0.28 3.00 78.81
0.51 0.21 0.23 2.82 76.02
0.37 0.35 0.22 2.64 82.13
0.31 0.41 0.22 2.43 91.98
0.37 0.31 0.22 2.24 99.25
0.29 0.19 0.20 2.02 103.83
0.32 0.15 0.18 1.83 104.41
0.29 0.20 0.15 1.60 105.40
0.34 0.29 0.12 1.41 103.86
0.36 0.29 0.07 1.22 98.97
0.47 0.22 0.05 1.03 100.18
0.45 0.23 0.03 -0.20 139.26
0.53 0.32 0.02 -0.24 140.59
0.47 0.35 0.00 -0.24 138.88
0.13 0.29 0.02 -0.20 136.78
0.05 0.22 0.09 -0.19 152.33
0.15 0.14 0.19 -0.41 184.93
0.31 0.07 0.30 -0.60 221.87
0.55 0.03 0.35 -0.80 251.21
1.35 0.09 0.34 -1.03 273.00
1.97 0.05 0.18 -1.35 266.75
2.11 0.03 -0.07 -1.71 236.44
1.65 0.49 -0.39 -2.04 173.89
0.83 0.59 -0.56 -2.36 137.49
0.78 0.62 -0.69 -2.74 110.94
0.69 0.71 -0.81 -3.04 83.54
0.79 0.63 -0.89 -3.33 64.27
0.77 0.34 -0.95 -3.62 52.19
0.42 0.36 -1.01 -3.94 35.71
0.75 0.10 -1.02 -4.25 36.48
0.07 -0.39 -1.02 -4.48 28.89
0.37 -0.44 -0.89 -4.69 60.11
0.39 -0.27 -0.80 -4.93 84.28
0.46 0.07 -0.75 -5.12 98.64
0.66 0.58 -0.77 -5.30 94.30
0.18 0.93 -0.79 -5.47 84.29
-0.06 0.49 -0.79 -5.61 75.48
0.07 0.30 -0.79 -5.79 71.39
0.20 0.40 -0.79 -5.91 67.04
0.58 0.36 -0.85 -6.02 50.67
0.48 -0.56 -0.92 -6.12 30.75
0.38 -0.29 -0.91 -6.21 29.39
0.18 -0.04 -0.87 -6.30 35.41
0.28 0.51 -0.83 -6.37 42.90
0.52 0.45 -0.85 -6.43 35.70
0.58 0.36 -0.89 -6.51 28.16
0.00 0.54 -0.92 -6.56 10.75
-0.24 0.02 -0.91 -6.58 -0.79
-0.70 0.02 -0.83 -6.57 -0.37
-0.60 0.06 -0.74 -6.53 5.82
-0.40 -0.08 -0.67 -6.48 11.22
0.09 0.09 -0.64 -6.41 13.18
0.07 0.02 -0.60 -6.34 17.79
-0.03 0.32 -0.57 -6.25 19.59
-0.12 0.28 -0.56 -6.17 13.78
-0.06 0.34 -0.57 -6.09 2.80
-0.46 0.28 -0.57 -5.96 -11.45
-0.67 0.20 -0.54 -5.84 -20.98
-0.73 -0.08 -0.45 -5.69 -14.97
-0.38 0.07 -0.36 -5.54 -0.67
0.13 -0.14 -0.36 -5.39 -1.59
-0.13 0.03 -0.35 -5.18 -8.86
-0.41 0.02 -0.28 -5.03 -0.39
-0.07 0.52 -0.23 -4.88 9.88
-0.25 0.43 -0.22 -4.72 7.66
0.09 0.32 -0.23 -4.57 2.02
-0.47 0.32 -0.25 -4.38 -15.18
-0.18 0.35 -0.25 -4.22 -20.76
-0.35 0.30 -0.25 -4.06 -31.29
-0.26 0.14 -0.24 -3.86 -36.73
-0.35 0.38 -0.24 -3.65 -47.58
-0.57 0.21 -0.24 -3.47 -57.63
-0.58 -0.12 -0.18 -3.28 -53.52
-0.59 -0.38 -0.09 -3.09 -40.66
-0.55 0.12 0.03 -2.89 -16.76
-0.60 0.50 0.17 0.24 -90.27
-0.63 0.68 0.29 0.44 -67.45
-0.14 0.71 0.36 0.67 -48.74
0.52 0.32 0.31 0.83 -50.27
-0.16 0.20 0.27 1.02 -61.79
-0.53 0.23 0.29 1.17 -63.11
-0.71 0.20 0.36 1.33 -52.33
-0.75 0.20 0.45 1.50 -37.01
-0.67 0.19 0.55 1.66 -16.00
-0.51 0.15 0.66 1.86 12.01
-0.35 0.06 0.75 2.03 35.77
-0.05 0.08 0.82 2.16 62.73
0.18 0.08 0.87 2.27 89.05
0.43 0.19 0.90 2.34 112.62
0.62 0.27 0.90 2.39 132.63
1.06 0.20 0.89 2.39 158.51
1.21 0.24 0.84 2.34 173.35
1.05 0.12 0.67 2.26 153.44
0.77 0.30 0.48 2.12 123.06
0.31 0.44 0.29 2.01 80.19
-0.02 0.54 0.10 1.90 28.48
0.14 0.33 -0.01 1.80 1.47
0.39 0.20 -0.06 -0.11 56.03
0.99 0.05 -0.16 -0.15 43.02
0.54 -0.24 -0.25 -0.28 26.31
0.41 0.06 -0.29 -0.41 20.30
0.16 0.57 -0.29 -0.56 21.16
-0.13 0.44 -0.25 -0.69 27.52
0.38 0.28 -0.18 -0.80 49.37
0.69 0.04 -0.13 -0.92 75.48
0.60 -0.19 -0.08 -1.05 97.18
0.65 -0.01 -0.03 -1.19 122.71
0.68 0.07 -0.02 -0.18 94.56
0.50 0.03 -0.04 -0.15 91.41
0.72 0.55 -0.07 -0.19 92.40
0.50 0.77 -0.15 -0.16 70.55
0.06 0.70 -0.23 -0.32 47.61
0.05 0.69 -0.27 -0.49 36.47
0.16 0.42 -0.27 -0.63 35.05
0.56 0.19 -0.33 -0.76 26.93
0.66 0.22 -0.41 -0.91 12.18
0.21 0.18 -0.47 -1.04 -3.86
0.05 0.20 -0.49 -1.21 -13.15
0.09 0.34 -0.49 -1.32 -17.70
0.10 0.04 -0.47 -1.42 -14.53
0.64 0.02 -0.45 -1.52 -3.48
0.62 0.35 -0.41 -1.63 13.82
0.89 0.37 -0.34 -1.77 46.24
1.02 0.37 -0.32 -1.90 64.97
0.69 0.54 -0.32 -2.04 72.94
0.72 0.40 -0.32 -2.21 84.29
0.84 0.22 -0.36 -2.36 82.98
0.71 0.26 -0.41 -2.55 78.74
1.05 0.36 -0.50 -2.72 67.47
0.87 0.21 -0.63 -2.89 41.56
0.56 0.12 -0.75 -3.06 12.18
0.37 0.21 -0.88 -3.24 -26.03
-0.10 0.09 -0.96 -3.37 -58.42
-0.25 0.06 -1.01 -3.49 -85.73
0.27 0.48 -1.06 -3.58 -106.40
-0.03 0.53 -1.10 -3.64 -128.95
-0.43 0.30 -1.12 -3.68 -153.52
-0.57 0.16 -1.08 -3.68 -165.21
-0.81 0.35 -0.96 -3.64 -157.35
-0.91 0.37 -0.72 -3.55 -114.94
-1.01 0.24 -0.50 -3.46 -77.83
-1.01 -0.07 -0.27 -3.31 -35.90
-0.93 -0.21 -0.11 -3.17 -8.85
-0.78 -0.10 0.02 -2.98 10.04
-0.48 0.27 0.11 0.16 -75.18
-0.18 0.39 0.12 0.31 -75.27
-0.06 0.33 0.08 0.45 -87.96
-0.14 0.20 -0.01 0.59 -114.25
-0.29 0.17 -0.08 0.17 -118.90
-0.47 0.21 -0.11 0.35 -136.62
-0.36 0.26 -0.08 0.50 -137.09
-0.42 0.19 -0.05 0.66 -135.01
-0.49 0.16 0.01 0.19 -105.64
-0.70 0.11 0.10 0.17 -87.49
-0.64 0.09 0.20 0.34 -69.36
-0.47 0.27 0.27 0.51 -55.03
-0.56 0.25 0.30 0.69 -53.68
-0.57 0.35 0.30 0.93 -63.07
-0.48 0.39 0.27 1.10 -76.75
-0.41 0.32 0.24 1.28 -89.63
-0.38 0.25 0.22 1.45 -100.74
-0.38 0.14 0.21 1.65 -108.00
-0.55 0.11 0.22 1.82 -111.70
-0.50 0.15 0.27 1.99 -106.49
-0.44 0.23 0.36 2.15 -86.05
-0.60 0.19 0.44 2.39 -71.85
-0.68 0.11 0.52 2.56 -55.96
-0.34 0.24 0.60 2.72 -35.13
0.10 0.22 0.63 2.86 -18.90
0.40 0.15 0.60 2.97 -13.87
0.29 0.33 0.51 3.08 -28.28
0.26 0.56 0.44 3.15 -39.95
-0.17 0.59 0.37 3.22 -55.65
-0.35 0.34 0.32 3.30 -73.32
-0.42 0.12 0.29 3.39 -86.95
-0.87 -0.06 0.33 3.47 -86.95
-1.13 0.09 0.42 3.58 -77.40
-0.86 0.32 0.49 3.69 -66.89
-0.65 0.30 0.54 3.80 -59.98
-0.72 0.26 0.56 3.95 -62.19
-0.32 0.14 0.58 4.06 -56.90
-0.43 0.19 0.62 4.19 -47.35
-0.52 0.50 0.67 4.29 -36.30
-0.07 0.51 0.69 4.38 -24.12
-0.00 0.54 0.66 4.47 -25.48
-0.06 0.51 0.64 4.53 -25.13
0.09 0.41 0.64 4.58 -19.36
-0.60 0.23 0.67 4.63 -14.45
-0.54 0.18 0.73 4.69 -0.06
-0.55 0.19 0.78 4.75 14.11
-0.68 0.11 0.84 4.80 25.06
-0.15 0.23 0.84 4.84 31.32
0.10 0.21 0.79 4.86 28.73
-0.06 -0.03 0.71 4.88 13.50
0.09 -0.07 0.64 4.87 2.05
0.06 -0.02 0.58 4.86 -5.76
0.05 0.14 0.55 4.84 -6.89
0.12 0.35 0.54 4.80 -3.20
0.26 0.16 0.52 4.75 1.70
0.14 0.06 0.51 4.69 8.32
0.14 0.28 0.51 4.63 16.87
0.25 0.38 0.51 4.56 26.60
0.45 0.41 0.51 4.47 39.00
0.64 0.47 0.50 4.33 53.37
0.72 0.45 0.48 4.20 66.38
0.55 0.44 0.46 4.03 76.96
0.04 0.37 0.48 3.88 87.01
-0.09 0.28 0.53 3.74 104.50
0.56 0.14 0.57 3.54 132.25
0.57 0.27 0.50 3.37 130.24
0.32 0.20 0.36 3.19 99.80
0.23 0.01 0.15 3.01 49.96
0.16 0.01 0.02 2.84 17.95
0.01 0.03 -0.06 -0.23 97.96
-0.08 0.14 -0.09 -0.15 77.79
-0.03 0.21 -0.09 -0.30 77.71
0.01 0.28 -0.07 -0.43 83.00
0.20 0.31 -0.03 -0.16 83.55
0.59 0.29 -0.02 -0.14 88.86
0.64 0.26 -0.07 -0.15 82.77
0.15 0.17 -0.07 -0.14 77.53
-0.05 0.18 -0.02 -0.31 92.92
0.05 0.20 0.03 -0.13 97.48
0.07 0.26 0.06 -0.15 104.03
-0.03 0.27 0.08 -0.12 104.00
-0.01 0.28 0.10 -0.24 110.96
0.04 0.23 0.15 -0.35 124.79
0.29 0.20 0.17 -0.49 139.90
0.63 0.26 0.14 -0.63 144.91
0.88 0.29 0.05 -0.80 136.18
0.83 0.20 -0.06 -0.16 93.05
0.78 0.13 -0.15 -0.20 76.13
0.65 0.12 -0.22 -0.38 64.63
0.50 0.18 -0.25 -0.55 64.66
0.51 0.22 -0.25 -0.73 70.05
0.55 0.38 -0.29 -0.90 65.47
0.54 0.45 -0.33 -1.11 63.01
0.45 0.48 -0.35 -1.32 63.30
0.73 0.50 -0.35 -1.50 71.84
1.26 0.45 -0.39 -1.69 79.65
1.53 0.40 -0.47 -1.91 78.20
1.61 0.31 -0.59 -2.19 69.18
1.51 0.25 -0.68 -2.45 63.49
1.75 0.02 -0.75 -2.72 67.33
1.59 0.07 -0.80 -3.00 71.32
1.48 0.21 -0.84 -3.36 80.42
1.43 0.35 -0.88 -3.73 87.65
1.67 0.25 -0.97 -4.04 81.05
1.74 0.22 -1.08 -4.37 71.93
1.58 0.24 -1.23 -4.70 47.25
1.40 0.16 -1.35 -5.10 26.89
1.14 0.17 -1.44 -5.42 7.44
0.74 0.19 -1.52 -5.73 -15.75
0.50 0.12 -1.55 -6.06 -29.97
0.50 0.11 -1.57 -6.31 -44.06
0.31 0.23 -1.59 -6.57 -59.11
0.29 0.22 -1.62 -6.76 -78.42
0.33 0.32 -1.64 -6.93 -94.29
-0.03 0.30 -1.63 -7.06 -109.01
-0.06 0.21 -1.60 -7.17 -119.03
-0.41 0.15 -1.54 -7.23 -126.21
-0.43 0.16 -1.48 -7.26 -131.36
-0.48 0.37 -1.40 -7.24 -133.84
-0.41 0.44 -1.31 -7.19 -130.45
-0.29 0.44 -1.25 -7.12 -133.26
-0.29 0.40 -1.18 -7.03 -132.63
-0.31 0.36 -1.10 -6.90 -128.03
0.01 0.39 -1.01 -6.77 -112.82
0.45 0.39 -0.92 -6.66 -93.12
0.68 0.26 -0.91 -6.50 -88.43
0.61 0.19 -0.92 -6.40 -90.66
0.29 0.07 -0.91 -6.29 -94.72
0.04 0.10 -0.90 -6.18 -100.14
-0.16 0.05 -0.92 -6.05 -116.50
-0.20 0.11 -0.96 -5.88 -142.48
-0.32 0.12 -1.01 -5.72 -172.70
-0.56 0.16 -1.05 -5.54 -205.96
-0.62 0.09 -1.05 -5.26 -230.80
-0.84 0.07 -0.99 -5.03 -239.69
-0.97 0.45 -0.92 -4.77 -246.98
-0.88 0.66 -0.84 -4.49 -250.15
-1.67 0.29 -0.68 -4.11 -242.76
-2.13 0.16 -0.47 -3.75 -225.74
-2.75 0.46 -0.23 -3.34 -207.63
-2.55 0.03 -0.07 -2.80 -211.18
-2.34 -0.26 0.08 -2.21 -212.97
-2.43 -0.42 0.20 -1.69 -223.30
-2.11 -0.22 0.34 -1.14 -217.31
-1.54 0.91 0.48 -0.48 -207.50
-1.52 0.15 0.49 0.07 -220.28
-2.18 0.06 0.56 0.63 -230.17
-2.81 -0.37 0.83 1.22 -197.70
-2.40 -0.74 1.14 2.08 -157.59
-1.54 -0.45 1.34 2.68 -116.67
-0.81 -0.17 1.38 3.26 -111.18
-1.45 0.29 1.34 3.94 -135.61
-1.90 0.80 1.19 4.49 -190.71
-3.74 0.22 1.32 5.10 -212.33
-2.81 0.14 1.60 5.73 -173.29
-1.82 0.27 1.67 6.48 -176.51
0.12 0.69 1.61 7.16 -176.39
-0.76 0.88 1.52 7.69 -196.25
-1.64 -0.42 1.61 8.20 -183.33
-2.81 -0.48 1.98 8.86 -123.65
-1.74 0.41 2.17 9.39 -84.92
0.59 -0.73 2.25 9.85 -32.63
-0.41 0.13 2.15 10.35 -44.41
-1.66 0.57 2.10 10.75 -63.09
-0.59 -0.26 2.14 11.18 -43.87
-0.05 0.07 2.23 11.49 1.38
-1.20 -0.36 2.30 11.83 24.15
-0.83 1.83 2.29 12.08 34.38
-0.15 0.17 2.25 12.29 44.81
-0.01 -0.07 2.19 12.46 50.34
-0.35 -0.08 2.18 12.62 63.12
-0.67 0.29 2.13 12.72 61.82
-0.27 0.59 2.12 12.81 74.94
0.23 -0.36 2.09 12.85 93.51
0.37 -0.49 2.00 12.84 99.70
0.47 -0.42 1.96 12.78 120.01
0.08 -0.52 1.92 12.69 130.20
0.46 0.50 1.84 12.55 136.69
0.03 -0.16 1.76 12.40 135.04
0.93 -0.23 1.65 12.21 138.57
1.44 0.01 1.53 11.87 152.91
1.75 0.47 1.39 11.57 165.44
1.49 0.25 1.25 11.22 164.07
1.39 0.07 1.01 10.78 134.51
1.73 0.29 0.82 10.37 119.68
0.95 0.40 0.67 9.95 103.24
1.26 0.41 0.57 9.50 103.57
0.88 -0.19 0.49 8.96 107.35
1.02 0.24 0.42 8.41 113.10
0.94 0.33 0.30 7.94 100.63
0.98 0.27 0.13 7.38 77.88
0.84 0.15 0.03 6.91 66.14
0.73 0.11 -0.02 6.45 66.04
0.73 0.22 -0.05 5.99 70.73
0.76 0.28 -0.07 5.54 78.41
0.86 0.18 -0.08 5.00 90.44
0.92 0.09 -0.11 4.46 101.06
0.83 -0.04 -0.15 4.01 103.33
0.57 0.05 -0.18 3.58 103.66
0.59 0.21 -0.20 3.15 106.31
0.56 0.34 -0.21 2.66 115.51
0.74 0.37 -0.22 2.25 123.10
0.76 0.32 -0.28 1.85 117.48
0.62 0.30 -0.33 1.45 112.15
0.43 0.27 -0.36 0.92 113.48
0.43 0.17 -0.39 0.56 108.53
0.47 0.12 -0.43 0.21 101.75
0.57 0.19 -0.47 -0.13 96.20
0.90 0.25 -0.49 -0.54 103.45
0.97 0.32 -0.52 -0.88 106.68
1.13 0.31 -0.58 -1.22 104.63
0.85 0.17 -0.62 -1.55 101.58
0.73 0.13 -0.63 -2.01 110.14
0.62 0.28 -0.62 -2.33 115.46
0.63 0.29 -0.67 -2.63 108.24
0.51 0.12 -0.70 -2.98 102.86
0.44 0.13 -0.68 -3.26 108.50
0.82 0.24 -0.68 -3.54 115.24
1.12 0.18 -0.74 -3.81 110.77
1.02 0.62 -0.82 -4.20 103.45
0.63 0.26 -0.87 -4.47 92.91
0.35 0.47 -0.90 -4.72 80.25
-0.01 0.59 -0.90 -4.94 72.30
0.26 0.67 -0.88 -5.14 73.24
0.26 0.85 -0.87 -5.37 70.99
0.23 0.34 -0.87 -5.53 66.53
0.29 -0.05 -0.88 -5.69 58.77
0.45 -0.03 -0.91 -5.83 51.12
0.73 -0.16 -0.89 -6.03 59.36
0.47 -0.52 -0.88 -6.16 61.14
0.22 -0.30 -0.86 -6.27 61.79
-0.11 -0.17 -0.84 -6.37 58.05
0.06 0.23 -0.80 -6.46 61.17
-0.29 0.17 -0.79 -6.52 51.08
0.10 0.56 -0.77 -6.56 48.28
-0.19 0.80 -0.77 -6.59 38.74
0.01 0.81 -0.77 -6.60 30.16
-0.54 0.47 -0.75 -6.58 18.53
-0.03 0.32 -0.72 -6.56 18.82
-0.17 0.02 -0.67 -6.51 20.24
0.95 -0.49 -0.65 -6.49 33.72
0.14 -0.33 -0.64 -6.45 31.95
0.20 -0.03 -0.60 -6.42 41.16
-0.43 0.08 -0.55 -6.35 39.38
-0.24 0.13 -0.50 -6.29 44.31
-0.57 0.40 -0.45 -6.19 43.58
-0.28 0.53 -0.42 -6.10 42.57
-0.19 0.55 -0.42 -6.00 32.62
0.05 0.53 -0.45 -5.90 21.20
-0.08 0.70 -0.49 -5.80 3.52
-0.34 0.40 -0.49 -5.66 -8.66
-0.56 -0.14 -0.46 -5.50 -14.06
-0.32 -0.32 -0.38 -5.36 -2.21
-0.18 -0.29 -0.30 -5.22 12.37
-0.33 -0.21 -0.24 -5.08 20.92
-0.17 -0.21 -0.19 -4.90 27.48
-0.10 0.45 -0.16 -4.76 32.75
-0.17 0.65 -0.12 -4.62 36.83
-0.08 0.82 -0.12 -4.48 35.43
-0.22 0.74 -0.13 -4.28 25.17
-0.22 0.39 -0.13 -4.14 21.15
-0.29 0.36 -0.12 -4.00 14.94
-0.31 0.24 -0.12 -3.85 8.77
-0.20 -0.05 -0.14 -3.71 -1.75
0.05 -0.46 -0.13 -3.54 0.87
-0.12 -0.43 -0.07 -3.40 12.35
-0.07 -0.08 0.01 0.13 -85.36
-0.23 -0.01 0.06 0.16 -70.70
-0.11 0.40 0.11 0.12 -54.45
0.22 0.53 0.11 0.26 -50.89
-0.30 0.53 0.11 0.37 -53.68
-0.23 0.81 0.15 0.48 -45.89
0.06 0.69 0.15 0.58 -44.08
-0.35 0.24 0.13 0.70 -55.94
-0.60 -0.03 0.14 0.81 -61.54
-0.69 -0.05 0.21 0.95 -53.27
-0.78 0.15 0.29 1.08 -42.88
-0.85 0.24 0.38 1.22 -29.53
-0.59 0.19 0.47 1.39 -11.01
-0.31 0.42 0.54 1.52 7.05
0.25 0.23 0.58 1.63 29.19
0.29 0.17 0.65 1.72 59.08
0.27 -0.06 0.71 1.78 87.92
0.02 -0.24 0.78 1.85 113.43
0.02 0.06 0.87 1.88 147.71
1.15 0.25 0.89 1.87 183.24
1.16 0.46 0.75 1.82 172.38
0.78 0.59 0.62 1.72 157.89
0.53 0.71 0.48 1.63 133.82
0.63 0.70 0.31 1.51 103.28
0.78 0.41 0.16 1.38 78.26
0.74 -0.17 0.00 1.19 49.83
0.68 -0.21 -0.14 -0.15 63.59
0.58 0.05 -0.25 -0.30 42.70
-0.05 -0.02 -0.29 -0.44 27.65
-0.13 0.38 -0.25 -0.57 33.00
0.42 0.65 -0.23 -0.72 43.08
0.55 0.04 -0.22 -0.85 53.32
0.38 -0.21 -0.16 -0.98 75.46
0.07 -0.17 -0.09 -1.13 93.82
0.52 -0.02 -0.03 -1.26 119.97
1.14 0.76 -0.05 -0.18 89.32
0.66 0.60 -0.13 -0.16 72.92
0.30 0.51 -0.20 -0.32 58.00
-0.23 0.34 -0.24 -0.45 40.51
-0.52 0.10 -0.19 -0.59 42.26
0.23 -0.02 -0.19 -0.71 46.03
0.49 0.02 -0.26 -0.84 33.93
0.28 0.35 -0.30 -0.96 23.69
-0.02 0.17 -0.30 -1.06 21.86
0.20 -0.06 -0.20 -1.18 49.88
0.56 -0.27 -0.16 -1.28 69.04
0.26 -0.19 -0.13 -1.39 79.63
0.57 0.01 -0.09 -1.50 101.09
0.57 0.16 -0.12 -1.62 101.14
0.26 0.46 -0.21 -1.78 79.90
0.10 0.69 -0.26 -1.89 66.83
0.34 0.74 -0.30 -2.00 58.10
0.84 0.71 -0.41 -2.12 37.37
0.14 0.31 -0.52 -2.25 7.78
0.13 0.27 -0.55 -2.34 -4.45
-0.15 -0.11 -0.55 -2.42 -13.44
0.08 -0.04 -0.53 -2.49 -11.50
-0.10 -0.17 -0.50 -2.57 -9.49
-0.02 -0.19 -0.47 -2.61 -6.32
-0.13 -0.17 -0.44 -2.65 -5.06
-0.32 0.44 -0.38 -2.66 1.49
-0.32 0.80 -0.30 -2.66 13.07
-0.13 0.66 -0.26 -2.66 20.11
0.18 0.49 -0.27 -2.65 18.38
-0.06 0.24 -0.28 -2.64 9.00
0.24 0.23 -0.32 -2.63 -0.01
0.15 0.24 -0.36 -2.62 -12.04
-0.27 0.07 -0.34 -2.60 -14.44
0.10 0.22 -0.28 -2.58 -0.48
0.14 0.13 -0.23 -2.56 13.81
0.21 -0.09 -0.15 -2.54 36.19
0.67 0.02 -0.15 -2.54 46.60
0.33 0.06 -0.17 -2.54 44.50
-0.02 0.13 -0.17 -2.54 42.40
0.12 0.32 -0.19 -2.54 36.74
-0.21 0.48 -0.23 -2.53 20.77
-0.45 0.51 -0.23 -2.50 11.91
-0.11 0.59 -0.22 -2.48 9.94
0.25 0.50 -0.26 -2.45 1.23
0.26 0.53 -0.31 -2.43 -13.36
0.17 0.50 -0.37 -2.41 -28.07
-0.09 0.26 -0.41 -2.37 -47.44
-0.42 0.18 -0.45 -2.32 -69.22
-0.43 0.10 -0.45 -2.26 -80.74
-0.29 0.05 -0.39 -2.19 -76.03
-0.24 -0.02 -0.32 -2.09 -63.47
-0.20 0.01 -0.23 -2.01 -44.64
0.14 0.09 -0.12 -1.93 -15.04
0.25 0.20 -0.06 -1.86 5.62
0.03 0.28 0.01 0.08 -40.75
-0.01 0.31 0.08 0.07 -19.93
0.07 0.34 0.10 0.05 -10.30
0.04 0.38 0.10 0.10 -7.60
0.35 0.35 0.08 0.14 -7.13
0.42 0.33 0.04 0.02 -4.58
0.47 0.31 -0.01 0.01 -9.93
0.26 0.30 -0.06 0.00 -19.15
-0.35 0.21 -0.08 0.02 -30.19
-0.79 0.24 -0.07 0.03 -41.22
-1.03 0.37 -0.04 0.06 -52.79
-1.48 0.46 0.01 0.10 -62.39
-1.38 0.47 0.06 0.12 -66.84
-1.21 0.45 0.10 0.18 -74.45
-0.77 0.33 0.13 0.34 -78.05
-0.26 0.18 0.12 0.49 -82.85
0.23 0.00 0.10 0.66 -86.19
0.41 0.01 0.08 0.78 -83.07
0.66 -0.04 0.06 0.90 -78.97
0.83 -0.01 0.04 0.07 -38.64
1.02 -0.01 -0.00 0.04 -28.70
1.31 0.18 -0.01 0.01 -8.06
1.84 0.44 -0.01 -0.04 24.09
2.36 0.36 -0.07 -0.09 45.92
2.35 0.28 -0.19 -0.21 51.03
2.09 0.29 -0.29 -0.39 55.39
1.78 0.29 -0.39 -0.61 55.06
1.41 0.24 -0.51 -0.85 40.79
1.06 0.26 -0.63 -1.13 23.44
0.80 0.29 -0.74 -1.37 -0.33
0.39 0.29 -0.86 -1.59 -33.87
-0.00 0.29 -0.92 -1.79 -61.21
-0.31 0.30 -0.96 -1.98 -85.12
-0.59 0.24 -0.98 -2.13 -108.80
-0.83 0.19 -0.97 -2.22 -133.22
-0.98 0.18 -0.96 -2.25 -156.03
-0.94 0.21 -0.95 -2.25 -180.71
-1.20 0.25 -0.94 -2.19 -208.53
-1.33 0.29 -0.89 -2.10 -228.59
-1.91 0.31 -0.80 -1.94 -245.45
-2.74 0.15 -0.52 -1.64 -220.89
-2.61 0.04 -0.20 -1.37 -178.46
-2.08 0.13 0.10 -1.07 -130.81
-2.23 0.12 0.37 -0.72 -92.26
-2.02 0.27 0.54 -0.29 -77.28
-1.68 -0.02 0.70 0.09 -55.76
-1.15 0.13 0.80 0.47 -41.48
-0.97 -0.04 0.87 0.83 -30.92
-0.36 0.27 0.90 1.32 -23.23
-0.28 0.38 0.88 1.64 -24.24
-0.12 0.46 0.83 1.93 -33.55
-0.23 0.38 0.73 2.21 -56.09
-0.73 0.47 0.70 2.48 -68.75
-0.86 0.36 0.75 2.80 -64.72
-1.26 0.38 0.82 3.07 -59.45
-0.93 0.54 0.84 3.34 -60.92
-1.36 0.52 0.85 3.67 -76.01
